supplier_id,week,sla_compliance_rate,overdue_days,critical_staff_turnover_rate,unresolved_ticket_count,system_availability_rate,complaint_count,negative_sentiment_count,is_simulated,simulation_version
S‑ACC114,25,0.97,3,0.0024,3,0.9979,1,1,True,LEADING-SIM-V0.1
S‑ACC114,26,0.9512,4,0.0048,3,0.9975,1,1,True,LEADING-SIM-V0.1
S‑ACC114,27,0.9546,6,0.0214,5,0.9971,1,1,True,LEADING-SIM-V0.1
S‑ACC114,28,0.9746,0,0.0224,0,0.9986,0,0,True,LEADING-SIM-V0.1
S‑ACC114,29,0.9803,0,0.018,0,0.9978,0,0,True,LEADING-SIM-V0.1
S‑ACC114,30,0.9873,0,0.0098,1,0.9975,0,0,True,LEADING-SIM-V0.1
S‑ACC114,31,0.9825,0,0.0323,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC114,32,0.982,0,0.0093,0,0.9987,1,0,True,LEADING-SIM-V0.1
S‑ACC114,33,0.9816,0,0.0258,0,0.9994,0,0,True,LEADING-SIM-V0.1
S‑ACC114,34,0.9903,0,0.0147,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC114,35,0.9933,0,0.0181,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑ACC114,36,0.9831,0,0.0133,0,0.9947,0,0,True,LEADING-SIM-V0.1
S‑ACC114,37,0.9887,0,0.0612,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC114,38,0.9854,0,0.0188,0,0.9982,1,0,True,LEADING-SIM-V0.1
S‑ACC114,39,0.9912,0,0.024,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑ACC114,40,0.987,0,0.0936,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC114,41,0.9883,0,0.0225,0,0.9938,0,0,True,LEADING-SIM-V0.1
S‑ACC114,42,0.9952,0,0.0024,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC114,43,0.9875,0,0.0111,0,0.9985,0,0,True,LEADING-SIM-V0.1
S‑ACC114,44,0.9885,1,0.0253,0,0.998,0,0,True,LEADING-SIM-V0.1
S‑ACC114,45,0.9919,0,0.1345,1,0.9964,0,0,True,LEADING-SIM-V0.1
S‑ACC114,46,0.9836,0,0.0321,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑ACC114,47,0.9871,0,0.023,0,0.9975,1,0,True,LEADING-SIM-V0.1
S‑ACC114,48,0.9778,1,0.0673,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑ACC114,49,0.9901,0,0.0353,2,0.9989,0,0,True,LEADING-SIM-V0.1
S‑ACC114,50,0.9787,0,0.0048,0,0.9984,0,0,True,LEADING-SIM-V0.1
S‑ACC114,51,0.981,0,0.0477,0,0.9952,0,1,True,LEADING-SIM-V0.1
S‑ACC114,52,0.9874,0,0.1427,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC115,1,0.9833,0,0.0641,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑ACC115,2,0.9798,0,0.0052,2,0.9982,0,0,True,LEADING-SIM-V0.1
S‑ACC115,3,0.9867,0,0.0034,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑ACC115,4,0.9925,0,0.0537,1,0.9971,0,0,True,LEADING-SIM-V0.1
S‑ACC115,5,0.9879,0,0.0212,0,0.9996,0,0,True,LEADING-SIM-V0.1
S‑ACC115,6,0.9951,0,0.0728,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑ACC115,7,0.9816,0,0.0374,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑ACC115,8,0.9803,0,0.068,1,0.9944,0,0,True,LEADING-SIM-V0.1
S‑ACC115,9,0.994,0,0.0676,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑ACC115,10,0.9834,0,0.0148,0,0.9987,0,0,True,LEADING-SIM-V0.1
S‑ACC115,11,0.9943,0,0.0038,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑ACC115,12,0.9824,1,0.0823,0,0.9954,0,0,True,LEADING-SIM-V0.1
S‑ACC115,13,0.9888,0,0.0284,0,0.9962,0,0,True,LEADING-SIM-V0.1
S‑ACC115,14,0.9943,0,0.0259,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑ACC115,15,0.9809,0,0.0094,1,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC115,16,0.9826,1,0.0117,0,0.9949,0,0,True,LEADING-SIM-V0.1
S‑ACC115,17,0.9775,0,0.0103,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑ACC115,18,0.9828,0,0.0123,0,0.9992,0,0,True,LEADING-SIM-V0.1
S‑ACC115,19,0.9825,0,0.0889,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑ACC115,20,0.9861,0,0.005,1,0.999,0,0,True,LEADING-SIM-V0.1
S‑ACC115,21,0.9837,1,0.0226,1,0.9956,0,0,True,LEADING-SIM-V0.1
S‑ACC115,22,0.9657,2,0.0285,2,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC115,23,0.9607,3,0.0509,3,0.9952,1,0,True,LEADING-SIM-V0.1
S‑ACC115,24,0.9556,6,0.0101,4,1.0,1,0,True,LEADING-SIM-V0.1
S‑ACC115,25,0.9428,8,0.024,7,0.9954,1,0,True,LEADING-SIM-V0.1
S‑ACC115,26,0.983,0,0.0223,1,0.9975,0,0,True,LEADING-SIM-V0.1
S‑ACC115,27,0.9832,0,0.0024,0,0.9978,0,0,True,LEADING-SIM-V0.1
S‑ACC115,28,0.9877,0,0.0121,0,0.9993,0,0,True,LEADING-SIM-V0.1
S‑ACC115,29,0.9895,1,0.1071,0,0.9987,0,0,True,LEADING-SIM-V0.1
S‑ACC115,30,0.9849,0,0.0569,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑ACC115,31,0.9783,0,0.0518,0,0.996,1,0,True,LEADING-SIM-V0.1
S‑ACC115,32,0.9847,1,0.023,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑ACC115,33,0.9952,0,0.0173,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑ACC115,34,0.9865,0,0.0044,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC115,35,0.9883,0,0.0899,0,0.9942,0,0,True,LEADING-SIM-V0.1
S‑ACC115,36,0.9886,0,0.0033,1,0.9961,0,0,True,LEADING-SIM-V0.1
S‑ACC115,37,0.9835,0,0.0411,1,0.9979,0,0,True,LEADING-SIM-V0.1
S‑ACC115,38,0.9876,0,0.0007,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑ACC115,39,0.9938,0,0.0536,1,0.9944,0,0,True,LEADING-SIM-V0.1
S‑ACC115,40,0.977,0,0.1302,1,0.9977,0,0,True,LEADING-SIM-V0.1
S‑ACC115,41,0.9798,0,0.0486,0,0.9953,0,0,True,LEADING-SIM-V0.1
S‑ACC115,42,0.9835,0,0.0419,0,0.9966,0,0,True,LEADING-SIM-V0.1
S‑ACC115,43,0.9887,2,0.0123,0,0.994,0,0,True,LEADING-SIM-V0.1
S‑ACC115,44,0.9781,0,0.0608,0,0.9949,0,0,True,LEADING-SIM-V0.1
S‑ACC115,45,0.9894,0,0.0615,1,0.9988,0,0,True,LEADING-SIM-V0.1
S‑ACC115,46,0.9778,1,0.0232,1,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC115,47,0.9919,0,0.0335,0,0.9978,0,0,True,LEADING-SIM-V0.1
S‑ACC115,48,0.9751,0,0.0035,0,0.9941,1,0,True,LEADING-SIM-V0.1
S‑ACC115,49,0.9898,0,0.0201,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑ACC115,50,0.9792,0,0.0447,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC115,51,0.9762,1,0.0038,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑ACC115,52,0.9838,1,0.007,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑ACC116,1,0.99,0,0.0421,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC116,2,0.9791,0,0.0034,0,0.9978,0,0,True,LEADING-SIM-V0.1
S‑ACC116,3,0.9829,0,0.091,1,0.9949,0,0,True,LEADING-SIM-V0.1
S‑ACC116,4,0.9802,0,0.0327,0,0.9968,0,0,True,LEADING-SIM-V0.1
S‑ACC116,5,0.9969,0,0.0104,1,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC116,6,0.9911,0,0.0312,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑ACC116,7,0.9863,0,0.0176,0,0.9948,0,0,True,LEADING-SIM-V0.1
S‑ACC116,8,0.9786,0,0.0062,1,0.9947,0,0,True,LEADING-SIM-V0.1
S‑ACC116,9,0.9918,0,0.0378,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑ACC116,10,0.9908,0,0.1176,1,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC116,11,0.9916,1,0.007,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑ACC116,12,0.9858,0,0.0273,0,0.9975,0,0,True,LEADING-SIM-V0.1
S‑ACC116,13,0.9806,0,0.0205,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC116,14,0.9943,0,0.0154,0,0.9949,0,0,True,LEADING-SIM-V0.1
S‑ACC116,15,0.9852,0,0.0076,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑ACC116,16,0.9831,0,0.0108,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑ACC116,17,0.9768,0,0.0072,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑ACC116,18,0.9902,0,0.0268,0,0.9993,0,0,True,LEADING-SIM-V0.1
S‑ACC116,19,0.9809,0,0.074,0,0.9975,0,0,True,LEADING-SIM-V0.1
S‑ACC116,20,0.9924,0,0.0109,0,0.9992,0,0,True,LEADING-SIM-V0.1
S‑ACC116,21,0.9873,0,0.15,1,0.9985,0,0,True,LEADING-SIM-V0.1
S‑ACC116,22,0.9952,1,0.0271,0,0.998,0,0,True,LEADING-SIM-V0.1
S‑ACC116,23,0.987,0,0.1149,0,0.997,1,0,True,LEADING-SIM-V0.1
S‑ACC116,24,0.9825,0,0.109,0,0.9984,0,0,True,LEADING-SIM-V0.1
S‑ACC116,25,0.9894,0,0.0968,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑ACC116,26,0.9856,0,0.0126,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑ACC116,27,0.9909,0,0.0065,1,0.9959,0,0,True,LEADING-SIM-V0.1
S‑ACC116,28,0.977,0,0.041,0,0.9961,0,0,True,LEADING-SIM-V0.1
S‑ACC116,29,0.9927,0,0.0483,1,0.9977,0,0,True,LEADING-SIM-V0.1
S‑ACC116,30,0.9945,0,0.0032,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑ACC116,31,0.971,2,0.1693,1,0.9975,0,0,True,LEADING-SIM-V0.1
S‑ACC116,32,0.9723,3,0.0982,3,0.9976,1,0,True,LEADING-SIM-V0.1
S‑ACC116,33,0.9676,5,0.0895,3,0.9988,1,0,True,LEADING-SIM-V0.1
S‑ACC116,34,0.9434,6,0.1141,6,0.9974,1,0,True,LEADING-SIM-V0.1
S‑ACC116,35,0.9885,0,0.0588,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑ACC116,36,0.981,1,0.0806,0,0.9976,0,0,True,LEADING-SIM-V0.1
S‑ACC116,37,0.9868,0,0.0112,0,0.9945,0,0,True,LEADING-SIM-V0.1
S‑ACC116,38,0.9873,1,0.0193,0,0.9955,0,0,True,LEADING-SIM-V0.1
S‑ACC116,39,0.9877,0,0.0358,1,0.9963,0,0,True,LEADING-SIM-V0.1
S‑ACC116,40,0.9819,0,0.0157,0,0.9996,1,0,True,LEADING-SIM-V0.1
S‑ACC116,41,0.9838,0,0.0129,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑ACC116,42,0.9746,0,0.0088,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC116,43,0.9823,0,0.023,0,0.9999,0,0,True,LEADING-SIM-V0.1
S‑ACC116,44,0.9825,0,0.0148,1,0.9977,0,0,True,LEADING-SIM-V0.1
S‑ACC116,45,0.9746,0,0.0617,0,0.9976,0,0,True,LEADING-SIM-V0.1
S‑ACC116,46,0.9904,1,0.0009,0,0.9974,0,0,True,LEADING-SIM-V0.1
S‑ACC116,47,0.9923,0,0.0412,1,0.9974,0,0,True,LEADING-SIM-V0.1
S‑ACC116,48,0.9902,0,0.002,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑ACC116,49,0.9827,0,0.0215,0,0.9962,0,0,True,LEADING-SIM-V0.1
S‑ACC116,50,0.9966,0,0.0656,1,0.9959,0,0,True,LEADING-SIM-V0.1
S‑ACC116,51,0.9929,0,0.0803,0,0.9978,0,0,True,LEADING-SIM-V0.1
S‑ACC116,52,0.9874,0,0.0049,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC117,1,0.9812,0,0.0876,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC117,2,0.9932,1,0.046,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC117,3,0.979,0,0.0515,0,0.9977,0,0,True,LEADING-SIM-V0.1
S‑ACC117,4,0.9868,0,0.0116,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑ACC117,5,0.9848,0,0.0243,0,0.9977,0,0,True,LEADING-SIM-V0.1
S‑ACC117,6,0.9748,0,0.0268,0,0.9974,0,0,True,LEADING-SIM-V0.1
S‑ACC117,7,0.9869,0,0.0221,0,0.9957,0,0,True,LEADING-SIM-V0.1
S‑ACC117,8,0.9795,1,0.0203,1,0.9984,0,0,True,LEADING-SIM-V0.1
S‑ACC117,9,0.9846,0,0.0326,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑ACC117,10,0.984,0,0.0118,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑ACC117,11,0.9783,0,0.0214,0,0.9943,0,0,True,LEADING-SIM-V0.1
S‑ACC117,12,0.9857,0,0.0144,1,0.9965,0,0,True,LEADING-SIM-V0.1
S‑ACC117,13,0.9846,0,0.1015,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑ACC117,14,0.9923,0,0.0073,3,0.9977,0,0,True,LEADING-SIM-V0.1
S‑ACC117,15,0.9778,0,0.0108,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑ACC117,16,0.9785,1,0.0571,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑ACC117,17,0.9912,0,0.007,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑ACC117,18,0.9911,0,0.0123,0,0.9948,0,0,True,LEADING-SIM-V0.1
S‑ACC117,19,0.9843,0,0.0548,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC117,20,0.982,0,0.0441,0,0.9952,0,0,True,LEADING-SIM-V0.1
S‑ACC117,21,0.9884,0,0.0047,0,0.9987,0,0,True,LEADING-SIM-V0.1
S‑ACC117,22,0.9822,0,0.0537,1,0.9954,0,0,True,LEADING-SIM-V0.1
S‑ACC117,23,0.9814,0,0.0112,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC117,24,0.9863,0,0.0009,1,0.9979,0,0,True,LEADING-SIM-V0.1
S‑ACC117,25,0.979,0,0.046,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC117,26,0.9824,0,0.0079,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑ACC117,27,0.9758,2,0.0816,1,0.9975,0,0,True,LEADING-SIM-V0.1
S‑ACC117,28,0.9735,3,0.0113,3,0.9949,1,1,True,LEADING-SIM-V0.1
S‑ACC117,29,0.9651,4,0.0852,5,0.9942,1,1,True,LEADING-SIM-V0.1
S‑ACC117,30,0.9497,5,0.0483,4,0.9973,1,1,True,LEADING-SIM-V0.1
S‑ACC117,31,0.9885,3,0.0787,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑ACC117,32,0.9812,0,0.048,1,0.9941,0,0,True,LEADING-SIM-V0.1
S‑ACC117,33,0.9811,0,0.0111,1,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC117,34,0.9744,0,0.0226,0,0.9949,0,0,True,LEADING-SIM-V0.1
S‑ACC117,35,0.9892,1,0.0241,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑ACC117,36,0.9914,1,0.0201,0,0.9995,0,0,True,LEADING-SIM-V0.1
S‑ACC117,37,0.9872,0,0.026,0,0.9964,0,0,True,LEADING-SIM-V0.1
S‑ACC117,38,0.9901,0,0.0392,1,0.9973,1,0,True,LEADING-SIM-V0.1
S‑ACC117,39,0.9813,0,0.0053,1,0.9975,0,0,True,LEADING-SIM-V0.1
S‑ACC117,40,0.989,0,0.0187,1,0.9987,0,0,True,LEADING-SIM-V0.1
S‑ACC117,41,0.9785,0,0.0307,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑ACC117,42,0.9828,0,0.0687,0,0.9974,0,0,True,LEADING-SIM-V0.1
S‑ACC117,43,0.9787,0,0.1034,0,0.9981,0,0,True,LEADING-SIM-V0.1
S‑ACC117,44,0.9876,0,0.0514,1,0.9964,0,0,True,LEADING-SIM-V0.1
S‑ACC117,45,0.9873,1,0.0909,0,0.9974,0,0,True,LEADING-SIM-V0.1
S‑ACC117,46,0.9788,0,0.0218,1,0.998,0,0,True,LEADING-SIM-V0.1
S‑ACC117,47,0.9889,1,0.0881,0,0.9946,0,0,True,LEADING-SIM-V0.1
S‑ACC117,48,0.9963,0,0.0513,1,0.9953,0,0,True,LEADING-SIM-V0.1
S‑ACC117,49,0.9808,0,0.0101,0,0.9979,0,0,True,LEADING-SIM-V0.1
S‑ACC117,50,0.9783,0,0.006,0,0.9986,0,0,True,LEADING-SIM-V0.1
S‑ACC117,51,0.9816,0,0.0035,1,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC117,52,0.9825,0,0.033,1,0.9968,0,0,True,LEADING-SIM-V0.1
S‑ACC118,1,0.9843,1,0.118,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑ACC118,2,1.0,0,0.0105,0,0.9957,0,0,True,LEADING-SIM-V0.1
S‑ACC118,3,0.9833,0,0.008,0,0.9985,0,0,True,LEADING-SIM-V0.1
S‑ACC118,4,0.9841,0,0.0367,0,0.9962,0,0,True,LEADING-SIM-V0.1
S‑ACC118,5,0.9733,0,0.0067,1,0.9963,0,0,True,LEADING-SIM-V0.1
S‑ACC118,6,0.978,1,0.0258,1,0.9993,0,0,True,LEADING-SIM-V0.1
S‑ACC118,7,0.9891,0,0.0004,2,0.9965,0,0,True,LEADING-SIM-V0.1
S‑ACC118,8,0.9932,0,0.0509,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑ACC118,9,0.9876,0,0.0568,0,0.9948,0,0,True,LEADING-SIM-V0.1
S‑ACC118,10,0.9832,0,0.0189,1,0.9988,0,0,True,LEADING-SIM-V0.1
S‑ACC118,11,0.9973,1,0.067,0,0.9978,0,0,True,LEADING-SIM-V0.1
S‑ACC118,12,0.9906,0,0.0415,0,0.9929,0,0,True,LEADING-SIM-V0.1
S‑ACC118,13,0.9894,0,0.0092,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑ACC118,14,0.9864,0,0.0475,0,1.0,0,0,True,LEADING-SIM-V0.1
S‑ACC118,15,0.993,1,0.0334,0,0.9958,0,0,True,LEADING-SIM-V0.1
S‑ACC118,16,0.9834,0,0.0611,2,0.9998,0,0,True,LEADING-SIM-V0.1
S‑ACC118,17,0.9932,1,0.0551,0,0.9976,0,0,True,LEADING-SIM-V0.1
S‑ACC118,18,0.9865,0,0.0075,0,0.9955,0,0,True,LEADING-SIM-V0.1
S‑ACC118,19,0.9901,0,0.0152,0,0.9997,0,0,True,LEADING-SIM-V0.1
S‑ACC118,20,0.9751,0,0.0137,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC118,21,0.9852,1,0.0128,0,0.9961,0,0,True,LEADING-SIM-V0.1
S‑ACC118,22,0.9886,0,0.0043,0,0.9955,0,0,True,LEADING-SIM-V0.1
S‑ACC118,23,0.9856,0,0.0315,0,0.9987,0,0,True,LEADING-SIM-V0.1
S‑ACC118,24,0.9772,0,0.0019,0,0.9976,0,0,True,LEADING-SIM-V0.1
S‑ACC118,25,0.9881,0,0.0341,1,0.9962,0,0,True,LEADING-SIM-V0.1
S‑ACC118,26,0.9863,0,0.0328,1,0.9964,0,0,True,LEADING-SIM-V0.1
S‑ACC118,27,0.9907,0,0.0082,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC118,28,0.9862,0,0.0132,0,0.9955,0,0,True,LEADING-SIM-V0.1
S‑ACC118,29,0.9893,1,0.0486,0,0.9977,0,0,True,LEADING-SIM-V0.1
S‑ACC118,30,0.9779,1,0.0197,0,0.9957,0,0,True,LEADING-SIM-V0.1
S‑ACC118,31,0.9818,0,0.0395,2,0.9939,0,0,True,LEADING-SIM-V0.1
S‑ACC118,32,0.9646,2,0.0993,2,0.996,0,0,True,LEADING-SIM-V0.1
S‑ACC118,33,0.953,3,0.0783,6,0.9962,1,0,True,LEADING-SIM-V0.1
S‑ACC118,34,0.9493,5,0.1087,4,0.9955,1,0,True,LEADING-SIM-V0.1
S‑ACC118,35,0.9226,6,0.1898,6,0.996,1,0,True,LEADING-SIM-V0.1
S‑ACC118,36,0.9906,0,0.0142,0,0.9983,0,0,True,LEADING-SIM-V0.1
S‑ACC118,37,0.9822,0,0.0305,1,0.9952,0,1,True,LEADING-SIM-V0.1
S‑ACC118,38,0.9737,0,0.0056,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC118,39,0.9837,0,0.0013,2,0.9951,0,0,True,LEADING-SIM-V0.1
S‑ACC118,40,0.9753,0,0.0025,1,0.9978,0,0,True,LEADING-SIM-V0.1
S‑ACC118,41,0.9874,0,0.0736,0,0.9962,0,0,True,LEADING-SIM-V0.1
S‑ACC118,42,0.9905,0,0.0384,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC118,43,0.9867,0,0.0848,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC118,44,0.9738,0,0.0096,0,0.9976,0,0,True,LEADING-SIM-V0.1
S‑ACC118,45,0.9858,0,0.0137,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑ACC118,46,0.9812,0,0.0625,2,0.9955,0,0,True,LEADING-SIM-V0.1
S‑ACC118,47,0.9902,0,0.0004,0,0.9984,0,0,True,LEADING-SIM-V0.1
S‑ACC118,48,0.9744,0,0.0068,0,0.9978,0,0,True,LEADING-SIM-V0.1
S‑ACC118,49,0.9872,0,0.006,1,0.9973,0,0,True,LEADING-SIM-V0.1
S‑ACC118,50,0.9825,0,0.0412,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC118,51,0.9819,1,0.0254,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑ACC118,52,0.9742,2,0.1205,0,0.9971,1,0,True,LEADING-SIM-V0.1
S‑ACC119,1,0.9917,0,0.0198,0,0.9991,0,0,True,LEADING-SIM-V0.1
S‑ACC119,2,0.9929,0,0.0013,0,0.995,0,0,True,LEADING-SIM-V0.1
S‑ACC119,3,0.9772,0,0.0416,1,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC119,4,0.9813,0,0.0613,0,0.9941,0,0,True,LEADING-SIM-V0.1
S‑ACC119,5,0.9785,1,0.0232,1,0.998,0,1,True,LEADING-SIM-V0.1
S‑ACC119,6,0.9793,0,0.0018,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC119,7,0.9823,0,0.0232,0,0.9938,0,0,True,LEADING-SIM-V0.1
S‑ACC119,8,0.9845,0,0.0231,1,0.9966,0,1,True,LEADING-SIM-V0.1
S‑ACC119,9,0.9893,0,0.0461,0,0.9996,0,0,True,LEADING-SIM-V0.1
S‑ACC119,10,0.9845,0,0.0182,0,0.9959,0,0,True,LEADING-SIM-V0.1
S‑ACC119,11,0.9925,0,0.01,0,0.9969,0,0,True,LEADING-SIM-V0.1
S‑ACC119,12,0.9755,0,0.028,1,0.9956,0,0,True,LEADING-SIM-V0.1
S‑ACC119,13,0.9812,0,0.0153,0,0.9954,0,0,True,LEADING-SIM-V0.1
S‑ACC119,14,0.9873,0,0.0178,0,0.9976,0,0,True,LEADING-SIM-V0.1
S‑ACC119,15,0.9875,0,0.012,2,0.9981,0,0,True,LEADING-SIM-V0.1
S‑ACC119,16,0.9789,0,0.0136,0,0.999,0,0,True,LEADING-SIM-V0.1
S‑ACC119,17,0.9831,0,0.0174,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑ACC119,18,0.9848,0,0.0296,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑ACC119,19,0.9883,1,0.0281,0,0.9935,0,0,True,LEADING-SIM-V0.1
S‑ACC119,20,0.9737,0,0.0296,0,0.9973,0,0,True,LEADING-SIM-V0.1
S‑ACC119,21,0.9839,0,0.0034,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC119,22,0.9796,0,0.0151,0,0.9961,0,0,True,LEADING-SIM-V0.1
S‑ACC119,23,0.9926,0,0.0305,0,0.996,0,0,True,LEADING-SIM-V0.1
S‑ACC119,24,0.989,0,0.0121,0,0.9967,0,0,True,LEADING-SIM-V0.1
S‑ACC119,25,0.9911,1,0.012,1,1.0,0,0,True,LEADING-SIM-V0.1
S‑ACC119,26,0.9941,0,0.0415,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑ACC119,27,0.988,2,0.0645,2,0.995,0,1,True,LEADING-SIM-V0.1
S‑ACC119,28,0.9647,3,0.0794,3,0.9973,1,0,True,LEADING-SIM-V0.1
S‑ACC119,29,0.9562,5,0.1576,4,0.9945,1,0,True,LEADING-SIM-V0.1
S‑ACC119,30,0.9431,6,0.2009,6,0.9954,2,0,True,LEADING-SIM-V0.1
S‑ACC119,31,0.9829,0,0.0622,0,0.9956,0,0,True,LEADING-SIM-V0.1
S‑ACC119,32,0.9944,0,0.0413,0,0.9963,0,0,True,LEADING-SIM-V0.1
S‑ACC119,33,0.9855,0,0.0918,0,0.9986,0,0,True,LEADING-SIM-V0.1
S‑ACC119,34,0.9828,0,0.0618,0,0.9965,1,0,True,LEADING-SIM-V0.1
S‑ACC119,35,0.9845,0,0.0073,1,0.9964,0,0,True,LEADING-SIM-V0.1
S‑ACC119,36,0.9805,0,0.0079,0,0.997,0,0,True,LEADING-SIM-V0.1
S‑ACC119,37,0.9964,0,0.0087,0,0.9949,0,0,True,LEADING-SIM-V0.1
S‑ACC119,38,0.9859,0,0.0137,0,0.9952,0,0,True,LEADING-SIM-V0.1
S‑ACC119,39,0.9765,0,0.0213,2,0.9974,0,0,True,LEADING-SIM-V0.1
S‑ACC119,40,0.9795,0,0.0163,1,0.9956,0,0,True,LEADING-SIM-V0.1
S‑ACC119,41,0.9822,0,0.0058,0,0.9955,0,0,True,LEADING-SIM-V0.1
S‑ACC119,42,0.983,0,0.0527,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC119,43,0.9926,0,0.0257,0,0.9971,0,0,True,LEADING-SIM-V0.1
S‑ACC119,44,0.9842,0,0.0093,0,0.9972,0,0,True,LEADING-SIM-V0.1
S‑ACC119,45,0.9883,1,0.0066,0,0.9963,1,0,True,LEADING-SIM-V0.1
S‑ACC119,46,0.991,0,0.0246,1,0.9989,0,0,True,LEADING-SIM-V0.1
S‑ACC119,47,0.9852,1,0.0216,0,0.9965,0,0,True,LEADING-SIM-V0.1
S‑ACC119,48,0.9948,0,0.0691,0,0.9947,0,0,True,LEADING-SIM-V0.1
S‑ACC119,49,0.9929,0,0.0089,0,0.994,0,0,True,LEADING-SIM-V0.1
